Source Filename,Original First Index,Original Last Index,Original First Timestamp,Original Last Timestamp,New Index,New Timestamp,Original Second Text,New Text (Full)
7 eng.srt,614,615,"00:33:37,790 --> 00:33:40,680","00:33:40,710 --> 00:33:41,990",549,"00:33:37,790 --> 00:33:41,990",to visit Stowe next winter.,"Great. And, um, we'd love to take you up on your offer to visit Stowe next winter."
7 eng.srt,620,621,"00:34:00,420 --> 00:34:03,418","00:34:05,330 --> 00:34:07,170",554,"00:34:00,420 --> 00:34:07,170",AFC. How may I help you?,- [PHONE RINGING] - [PEOPLE CHATTERING] AFC. How may I help you?
7 eng.srt,644,645,"00:35:56,250 --> 00:35:57,360","00:35:57,920 --> 00:36:00,430",577,"00:35:56,250 --> 00:36:00,430","- That's gotta hurt. - Yeah. [CHUCKLES] Yeah, a little bit.","- See? - [INHALES SHARPLY] - That's gotta hurt. - Yeah. [CHUCKLES] Yeah, a little bit."
7 eng.srt,659,660,"00:36:45,160 --> 00:36:46,370","00:36:47,120 --> 00:36:51,001",591,"00:36:45,160 --> 00:36:51,001",I know that you decided that you didn't want to.,"Well, I know that you decided that you didn't want to."
7 eng.srt,661,662,"00:36:51,500 --> 00:36:54,060","00:36:54,080 --> 00:36:56,047",592,"00:36:51,500 --> 00:36:56,047",to keep the company from going under.,"But I decided that we had to, to keep the company from going under."
7 eng.srt,663,664,"00:36:56,050 --> 00:36:58,177","00:36:59,030 --> 00:37:00,550",593,"00:36:56,050 --> 00:37:00,550",I decided...,"And since it's my company, I decided..."
7 eng.srt,685,686,"00:37:57,740 --> 00:38:00,430","00:38:00,460 --> 00:38:01,488",614,"00:37:57,740 --> 00:38:01,488",to cross the Hudson.,George fucking Washington himself didn't take that long to cross the Hudson.
7 eng.srt,696,697,"00:38:21,580 --> 00:38:23,800","00:38:23,820 --> 00:38:26,974",624,"00:38:21,580 --> 00:38:26,974","if I am stuck for two hours schlepping out here, huh?","How do you expect me to help AFC if I am stuck for two hours schlepping out here, huh?"
7 eng.srt,703,704,"00:38:50,020 --> 00:38:51,860","00:38:53,400 --> 00:38:54,910",630,"00:38:50,020 --> 00:38:54,910",then maybe you shouldn't come.,"If it's so much of a hassle, then maybe you shouldn't come."
8 eng.srt,53,54,"00:04:00,282 --> 00:04:03,910","00:04:03,994 --> 00:04:06,663",53,"00:04:00,282 --> 00:04:06,663",and that you'll be attending your appointment at 11:15.,Just confirming you still want to continue as doctor and patient and that you'll be attending your appointment at 11:15.
8 eng.srt,58,59,"00:04:19,218 --> 00:04:22,846","00:04:22,930 --> 00:04:25,641",57,"00:04:19,218 --> 00:04:25,641",and that you'll be attending your appointment at 11:15.,Just confirming you still want to continue as doctor and patient and that you'll be attending your appointment at 11:15.
8 eng.srt,74,75,"00:05:22,322 --> 00:05:24,365","00:05:24,449 --> 00:05:28,745",72,"00:05:22,322 --> 00:05:28,745","and a little dab, just a whisper, of mayonnaise on a plain roll.","A single slice of lettuce, and a little dab, just a whisper, of mayonnaise on a plain roll."
8 eng.srt,89,91,"00:05:54,438 --> 00:05:56,689","00:06:00,402 --> 00:06:01,904",86,"00:05:54,438 --> 00:06:01,904","churros, and a cup of horchata. So…","I got the empanada de pollo, plátanos fritos, churros, and a cup of horchata. So… Right."
8 eng.srt,102,103,"00:06:35,395 --> 00:06:38,565","00:06:39,775 --> 00:06:43,403",97,"00:06:35,395 --> 00:06:43,403","No. No, it's been a while.","You seen Phyllis recently, or… No. No, it's been a while."
8 eng.srt,108,109,"00:06:54,498 --> 00:06:55,791","00:06:56,792 --> 00:06:58,418",102,"00:06:54,498 --> 00:06:58,418",It's been 27 years.,It's been… It's been 27 years.
8 eng.srt,111,112,"00:07:02,089 --> 00:07:03,257","00:07:05,425 --> 00:07:08,512",104,"00:07:02,089 --> 00:07:08,512","Few years ago, I looked her up in the phone book.","Yeah, one… Few years ago, I looked her up in the phone book."
8 eng.srt,140,141,"00:09:30,153 --> 00:09:33,823","00:09:33,907 --> 00:09:36,618",132,"00:09:30,153 --> 00:09:36,618",and that you'll be attending your appointment at 11:15.,Just confirming you still want to continue as doctor and patient and that you'll be attending your appointment at 11:15.
8 eng.srt,143,144,"00:09:52,092 --> 00:09:54,970","00:09:55,679 --> 00:09:58,348",134,"00:09:52,092 --> 00:09:58,348","very proud of you, Marty.","I am very, very, very proud of you, Marty."
8 eng.srt,148,149,"00:10:09,484 --> 00:10:13,029","00:10:13,113 --> 00:10:15,365",138,"00:10:09,484 --> 00:10:15,365",but you have emerged.,"I must admit, it took longer than I thought, but you have emerged."
8 eng.srt,168,169,"00:11:33,151 --> 00:11:36,321","00:11:36,405 --> 00:11:37,698",157,"00:11:33,151 --> 00:11:37,698",you can weather any storm.,"But if there's a foundation of love and respect, you can weather any storm."
8 eng.srt,171,172,"00:11:44,913 --> 00:11:46,039","00:11:47,374 --> 00:11:49,293",159,"00:11:44,913 --> 00:11:49,293",Bonnie and I are renewing our vows.,And that is why Bonnie and I are renewing our vows.
8 eng.srt,174,176,"00:11:53,172 --> 00:11:54,881","00:11:58,552 --> 00:12:00,762",161,"00:11:53,172 --> 00:12:00,762",and we both decided there could only be one person,"We talked about it, and we both decided there could only be one person who could possibly be our best man."
8 eng.srt,195,196,"00:13:34,439 --> 00:13:36,733","00:13:39,194 --> 00:13:40,195",180,"00:13:34,439 --> 00:13:40,195",I miss you.,What I wanted to say is that… I miss you.
8 eng.srt,201,202,"00:13:57,921 --> 00:14:01,675","00:14:02,259 --> 00:14:06,137",185,"00:13:57,921 --> 00:14:06,137",You were crazy about those... What were they called?,"The last time I saw you, you were… You were crazy about those... What were they called?"
8 eng.srt,216,217,"00:14:44,384 --> 00:14:46,386","00:14:46,470 --> 00:14:48,722",199,"00:14:44,384 --> 00:14:48,722",I thought you had asked me here to apologize.,"- Right. - For some crazy reason, I thought you had asked me here to apologize."
8 eng.srt,245,246,"00:16:23,108 --> 00:16:25,276","00:16:25,360 --> 00:16:27,112",227,"00:16:23,108 --> 00:16:27,112",and I can tell you that for a fact.,"I've been a psychiatrist for 30 years, and I can tell you that for a fact."
8 eng.srt,278,279,"00:18:40,120 --> 00:18:41,621","00:18:41,705 --> 00:18:45,584",259,"00:18:40,120 --> 00:18:45,584",but I always wondered why she didn't return my calls after our date.,"You know, I know it sounds crazy, but I always wondered why she didn't return my calls after our date."
8 eng.srt,288,289,"00:19:08,482 --> 00:19:09,858","00:19:11,068 --> 00:19:12,819",268,"00:19:08,482 --> 00:19:12,819","Yeah, nice seeing you.","All right, well… Yeah, nice seeing you."
8 eng.srt,291,292,"00:19:33,757 --> 00:19:35,551","00:19:39,471 --> 00:19:43,475",270,"00:19:33,757 --> 00:19:43,475",that I can't be your best man due to a prior engagement.,I just called to say… that I can't be your best man due to a prior engagement.
8 eng.srt,300,301,"00:20:08,417 --> 00:20:09,584","00:20:09,668 --> 00:20:12,629",278,"00:20:08,417 --> 00:20:12,629",I've done this for many people before when the relationship goes south.,"Don't worry, buddy, I've done this for many people before when the relationship goes south."
8 eng.srt,313,314,"00:21:16,985 --> 00:21:19,487","00:21:19,571 --> 00:21:21,197",290,"00:21:16,985 --> 00:21:21,197",like a fucking zombie.,"You don't get to just come back into my life like that, like a fucking zombie."
8 eng.srt,333,334,"00:22:19,089 --> 00:22:20,465","00:22:22,050 --> 00:22:23,343",309,"00:22:19,089 --> 00:22:23,343",It's no longer here.,"That's... Well, it's… It's no longer here."
8 eng.srt,370,371,"00:23:56,019 --> 00:24:00,315","00:24:00,399 --> 00:24:02,609",345,"00:23:56,019 --> 00:24:02,609","and B, I...","Okay. A, this is terrifying, and B, I..."
8 eng.srt,376,377,"00:24:18,542 --> 00:24:20,085","00:24:20,169 --> 00:24:22,962",350,"00:24:18,542 --> 00:24:22,962",and it kinda seeps out over near hole number nine.,"The septic tank leaks, and it kinda seeps out over near hole number nine."
8 eng.srt,438,439,"00:28:03,725 --> 00:28:05,519","00:28:06,228 --> 00:28:07,980",411,"00:28:03,725 --> 00:28:07,980",Do you think I could see the kids?,"So, Phyllis… Do you think I could see the kids?"
8 eng.srt,456,457,"00:28:59,907 --> 00:29:02,034","00:29:03,452 --> 00:29:05,037",428,"00:28:59,907 --> 00:29:05,037",It's like he put a spell on me.,I know. I know. I… It's like he put a spell on me.
8 eng.srt,630,631,"00:40:32,808 --> 00:40:34,601","00:40:34,685 --> 00:40:39,773",601,"00:40:32,808 --> 00:40:39,773","and each requires a different therapeutic approach, right?","Each patient is unique, and each requires a different therapeutic approach, right?"
8 eng.srt,679,680,"00:44:12,945 --> 00:44:14,238","00:44:16,657 --> 00:44:17,741",649,"00:44:12,945 --> 00:44:17,741",I forgive you.,I want to say… I forgive you.
8 eng.srt,695,696,"00:45:00,200 --> 00:45:01,827","00:45:04,705 --> 00:45:05,956",664,"00:45:00,200 --> 00:45:05,956",we're out of time.,But I'm afraid to say… we're out of time.
