Source Filename,Original First Index,Original Last Index,Original First Timestamp,Original Last Timestamp,New Index,New Timestamp,Original Second Text,New Text (Full)
6e.srt,389,390,"00:18:27,859 --> 00:18:29,444","00:18:29,486 --> 00:18:32,656",350,"00:18:27,859 --> 00:18:32,656",- Best birthday present ever. - It's gonna be so fun. [chuckles] Yeah.,"- Okay, thank you. [chuckles] - [chuckles] - Best birthday present ever. - It's gonna be so fun. [chuckles] Yeah."
6e.srt,401,402,"00:18:59,808 --> 00:19:01,434","00:19:01,476 --> 00:19:04,563",361,"00:18:59,808 --> 00:19:04,563","pulling images, making a mood board, kinda my thing.","Hey, well, if you want some help tomorrow, um, pulling images, making a mood board, kinda my thing."
6e.srt,404,405,"00:19:06,648 --> 00:19:08,650","00:19:08,733 --> 00:19:10,944",363,"00:19:06,648 --> 00:19:10,944",that's going to be a big change around here.,"So, I wanted to talk you guys about something that's going to be a big change around here."
6e.srt,416,417,"00:19:33,258 --> 00:19:36,428","00:19:36,511 --> 00:19:39,723",374,"00:19:33,258 --> 00:19:39,723",and contribute to their communities and their families just like men do.,It's important to me for you guys to see that women also work and contribute to their communities and their families just like men do.
6e.srt,434,436,"00:20:22,265 --> 00:20:24,142","00:20:26,519 --> 00:20:28,563",391,"00:20:22,265 --> 00:20:28,563",on the most profitable night of the week to throw a birthday party,"Will didn't tell you? He decided to shut down the bar on the most profitable night of the week to throw a birthday party for his new girlfriend, Bedazzled Pants."
6e.srt,464,465,"00:21:32,502 --> 00:21:33,670","00:21:33,753 --> 00:21:35,255",419,"00:21:32,502 --> 00:21:35,255",- Riley's great. - Yeah.,I've known Peyton since… - Riley's great. - Yeah.
6e.srt,466,467,"00:21:35,338 --> 00:21:37,132","00:21:37,215 --> 00:21:39,092",420,"00:21:35,338 --> 00:21:39,092",if you want a free milkshake or something.,Yeah. Riley works at Baskin-Robbins if you want a free milkshake or something.
6e.srt,498,499,"00:23:08,223 --> 00:23:10,934","00:23:11,017 --> 00:23:14,646",451,"00:23:08,223 --> 00:23:14,646","who's smart and funny, and who's a better match.","You'll meet someone who's more on your wavelength, who's smart and funny, and who's a better match."
6e.srt,509,510,"00:23:39,462 --> 00:23:41,214","00:23:41,256 --> 00:23:46,595",461,"00:23:39,462 --> 00:23:46,595",That was the best birthday of my entire life. All thanks to you.,"- [Maddie] Oh, he's cute. - [Alan, Maddie chuckle] That was the best birthday of my entire life. All thanks to you."
6e.srt,525,527,"00:24:42,067 --> 00:24:44,903","00:24:48,490 --> 00:24:50,784",476,"00:24:42,067 --> 00:24:50,784","so, like, if you want me to stay over or something like that, I'm more than…","And I just, you know... I wanna make sure you're gonna be okay, so, like, if you want me to stay over or something like that, I'm more than… [scoffs] Why the fuck would I want that?"
6e.srt,548,549,"00:25:43,795 --> 00:25:45,547","00:25:45,630 --> 00:25:47,966",497,"00:25:43,795 --> 00:25:47,966","one of those bikes with one big wheel, motherfucker.","Get a top hat and a monocle and, uh, one of those bikes with one big wheel, motherfucker."
7e.srt,49,50,"00:02:29,733 --> 00:02:31,944","00:02:32,027 --> 00:02:33,028",49,"00:02:29,733 --> 00:02:33,028","Daniels, get in here.","- Oh, don't be ridiculous. - [sighs] Daniels, get in here."
7e.srt,67,69,"00:03:24,246 --> 00:03:25,998","00:03:28,834 --> 00:03:31,086",66,"00:03:24,246 --> 00:03:31,086","'cause honestly, usually this tastes pretty fucking weird,","Most people don't try this kind of thing 'cause honestly, usually this tastes pretty fucking weird, but I think I figured it out."
7e.srt,84,85,"00:04:08,498 --> 00:04:12,044","00:04:12,127 --> 00:04:15,255",81,"00:04:08,498 --> 00:04:15,255",What the fuck are you talking about? That's $60 a beer. Stop drinking it.,- This bottle cost $60 to produce. - [whistles] What the fuck are you talking about? That's $60 a beer. Stop drinking it.
7e.srt,116,117,"00:05:23,282 --> 00:05:26,118","00:05:26,618 --> 00:05:28,745",112,"00:05:23,282 --> 00:05:28,745",you should take a day off 'cause this is wild.,"I... I just wanna tell you, as the investor of this place, you should take a day off 'cause this is wild."
7e.srt,131,132,"00:06:01,111 --> 00:06:02,946","00:06:03,030 --> 00:06:05,073",126,"00:06:01,111 --> 00:06:05,073",and all the partners have the offices with windows.,"Uh, the associates are gonna be down that way, and all the partners have the offices with windows."
7e.srt,134,135,"00:06:06,116 --> 00:06:09,578","00:06:09,661 --> 00:06:11,371",128,"00:06:06,116 --> 00:06:11,371",- you just say yes. Okay. - Mm-hmm. Copy.,"You'll mostly be working for Stern, but any partner who puts you on anything, - you just say yes. Okay. - Mm-hmm. Copy."
7e.srt,148,149,"00:06:37,064 --> 00:06:40,275","00:06:40,359 --> 00:06:41,693",141,"00:06:37,064 --> 00:06:41,693",…Sylvia Greeves.,"- Everyone, this is our new associate… - [Sylvia chuckles] …Sylvia Greeves."
7e.srt,160,161,"00:07:12,015 --> 00:07:13,055","00:07:13,100 --> 00:07:14,142",152,"00:07:12,015 --> 00:07:14,142",- [knock on door] - Hi.,- [phone beeps] - [squeaks] - [knock on door] - Hi.
7e.srt,165,166,"00:07:21,942 --> 00:07:23,610","00:07:23,652 --> 00:07:26,252",156,"00:07:21,942 --> 00:07:26,252",and Levinson can fill you in on any questions you have over lunch.,"So let's start here. Just get up to speed, and Levinson can fill you in on any questions you have over lunch."
7e.srt,178,180,"00:08:23,962 --> 00:08:25,839","00:08:28,717 --> 00:08:30,218",168,"00:08:23,962 --> 00:08:30,218","It's weird. I mean, don't put it on me to tell you about my whole week","- What's wrong with that? - [laughing] It's weird. I mean, don't put it on me to tell you about my whole week - when I only met you once. - Oh, come on."
7e.srt,189,190,"00:08:50,572 --> 00:08:52,699","00:08:52,783 --> 00:08:55,118",177,"00:08:50,572 --> 00:08:55,118",- [laughing] - On a time machine to date number three.,"- [gasps] To the beach, 'cause it's free. - [chuckles] - [laughing] - On a time machine to date number three."
7e.srt,192,193,"00:08:57,538 --> 00:08:58,539","00:08:58,622 --> 00:09:00,248",179,"00:08:57,538 --> 00:09:00,248",- Adam asked out our torts professor. - Dude.,"Dude, in law school, - Adam asked out our torts professor. - Dude."
7e.srt,215,216,"00:10:05,355 --> 00:10:08,358","00:10:09,276 --> 00:10:12,779",201,"00:10:05,355 --> 00:10:12,779","""I... You know, I was...","- Can you use it in a sentence? - Yeah, yeah. It's, like, um, ""I... You know, I was..."
7e.srt,232,233,"00:11:03,914 --> 00:11:07,626","00:11:08,210 --> 00:11:09,670",217,"00:11:03,914 --> 00:11:09,670","Yeah, he sounds like a handful.","I could've said, ""You have kind eyes,"" and I would've been canceled, so… Yeah, he sounds like a handful."
7e.srt,282,283,"00:14:23,197 --> 00:14:24,906","00:14:24,948 --> 00:14:26,950",266,"00:14:23,197 --> 00:14:26,950","- got a nosebleed, fell, cut his face open. - Okay.","- [Sylvia] Ugh. - Looks like he did too much coke, - got a nosebleed, fell, cut his face open. - Okay."
7e.srt,296,297,"00:14:52,809 --> 00:14:54,061","00:14:54,144 --> 00:14:55,604",279,"00:14:52,809 --> 00:14:55,604",I don't know what to tell you. This is bad.,"- It is for me. - Well, I don't know what to tell you. This is bad."
7e.srt,316,318,"00:15:43,986 --> 00:15:47,114","00:15:48,657 --> 00:15:51,535",298,"00:15:43,986 --> 00:15:51,535",- come here. - [car horn honking],"See? If you ever find yourself in a Liam Neeson Taken scenario, - come here. - [car horn honking] Oh, my. Audrey has a Porsche now?"
7e.srt,335,336,"00:16:27,154 --> 00:16:28,864","00:16:28,906 --> 00:16:30,666",315,"00:16:27,154 --> 00:16:30,666","- [Lord Rotero] Yeah. - [Audrey] Hi, it's me.","- Oh, of course he does. - [doorbell buzzes] - [Lord Rotero] Yeah. - [Audrey] Hi, it's me."
7e.srt,337,338,"00:16:31,617 --> 00:16:34,369","00:16:34,453 --> 00:16:37,497",316,"00:16:31,617 --> 00:16:37,497",maybe Sylvia should stay out here and chill?,"You know, given Lord Rotero's disposition, maybe Sylvia should stay out here and chill?"
7e.srt,363,365,"00:17:45,148 --> 00:17:46,358","00:17:49,528 --> 00:17:53,240",341,"00:17:45,148 --> 00:17:53,240",I painted a mural in a lobby of this fancy accounting firm,"When I was starting out, I painted a mural in a lobby of this fancy accounting firm on the millionth floor in Century City. [chuckles] Made me physically ill."
7e.srt,367,368,"00:17:55,951 --> 00:17:58,203","00:17:58,245 --> 00:18:02,082",343,"00:17:55,951 --> 00:18:02,082","this fucking corporate agenda and it sucks. So, yeah, man. I'm with you.","I totally feel you. My business partners are always pushing this fucking corporate agenda and it sucks. So, yeah, man. I'm with you."
7e.srt,375,376,"00:18:16,471 --> 00:18:18,015","00:18:18,098 --> 00:18:20,434",350,"00:18:16,471 --> 00:18:20,434","I'm thinking, uh, maybe I don't copy it exactly.","[Rotero] Now that I'm looking at this, I'm thinking, uh, maybe I don't copy it exactly."
7e.srt,379,380,"00:18:25,814 --> 00:18:27,232","00:18:27,316 --> 00:18:29,776",353,"00:18:25,814 --> 00:18:29,776",but have his hands holding cash or put him in a MAGA hat.,I'm thinking maybe I'll recreate it but have his hands holding cash or put him in a MAGA hat.
7e.srt,382,384,"00:18:31,528 --> 00:18:33,608","00:18:35,032 --> 00:18:38,660",355,"00:18:31,528 --> 00:18:38,660","to hang in a gallery,","- Koalas. - Well, I think that that-that sounds great to hang in a gallery, all due respect, but this, we just really wanna replicate the painting. That's it."
7e.srt,386,387,"00:18:42,164 --> 00:18:44,625","00:18:44,708 --> 00:18:47,628",357,"00:18:42,164 --> 00:18:47,628",but just zoom in right on this motherfucker's f...,"We could do an infinity room with LED lights, but just zoom in right on this motherfucker's f..."
7e.srt,406,407,"00:19:46,144 --> 00:19:48,647","00:19:48,730 --> 00:19:50,816",376,"00:19:46,144 --> 00:19:50,816","- you know, I am considered pretty cool. - Hmm.","Not in this specific context, but in some other contexts, - you know, I am considered pretty cool. - Hmm."
7e.srt,414,415,"00:20:06,498 --> 00:20:08,792","00:20:08,876 --> 00:20:11,378",383,"00:20:06,498 --> 00:20:11,378",- but I won't make it to the party tonight? - What party?,"By the way, can you tell Reggie that I'm sorry - but I won't make it to the party tonight? - What party?"
7e.srt,424,425,"00:20:36,445 --> 00:20:38,238","00:20:38,322 --> 00:20:41,533",392,"00:20:36,445 --> 00:20:41,533","why the fuck you would do something like this without telling me, man.","I do not understand why the fuck you would do something like this without telling me, man."
7e.srt,445,446,"00:21:25,452 --> 00:21:26,828","00:21:26,912 --> 00:21:29,831",412,"00:21:25,452 --> 00:21:29,831","maybe it's because you shit on every opportunity that comes our way, okay?","However, if it was, maybe it's because you shit on every opportunity that comes our way, okay?"
7e.srt,447,448,"00:21:29,873 --> 00:21:32,000","00:21:32,042 --> 00:21:34,378",413,"00:21:29,873 --> 00:21:34,378",that no one's gonna care about except for beer snobs.,You're only excited about some fucking limited edition beer that no one's gonna care about except for beer snobs.
7e.srt,459,460,"00:21:58,735 --> 00:22:01,530","00:22:01,613 --> 00:22:03,532",424,"00:21:58,735 --> 00:22:03,532","and that's all this is about. It's just money, okay?","He is the worst, but that little shit knows how to make money, and that's all this is about. It's just money, okay?"
7e.srt,495,496,"00:23:37,084 --> 00:23:38,335","00:23:38,377 --> 00:23:39,503",459,"00:23:37,084 --> 00:23:39,503",There was a gas leak.,- What did you do? - [alarm wailing] There was a gas leak.
7e.srt,498,499,"00:23:43,215 --> 00:23:44,925","00:23:45,551 --> 00:23:48,178",461,"00:23:43,215 --> 00:23:48,178","- You're a good friend. - I... Yes. Yes, I am.","- Holy fuck. - [Sylvia chuckles] - You're a good friend. - I... Yes. Yes, I am."
7e.srt,504,505,"00:24:09,491 --> 00:24:11,201","00:24:11,243 --> 00:24:13,245",466,"00:24:09,491 --> 00:24:13,245",pretty derivative takes on capitalism.,A lot of those ideas we were talking about were pretty derivative takes on capitalism.
7e.srt,515,516,"00:24:52,075 --> 00:24:55,746","00:24:55,829 --> 00:25:00,834",476,"00:24:52,075 --> 00:25:00,834",about the arbitration provision in section 7.5 H.,"Uh, first of all, we need to make sure that we are all on the same page about the arbitration provision in section 7.5 H."
7e.srt,517,518,"00:25:00,918 --> 00:25:03,837","00:25:03,921 --> 00:25:08,717",477,"00:25:00,918 --> 00:25:08,717","about whether an amendment to the company disclosure is, uh, required.","Uh, specifically whether, in the event of a disagreement about whether an amendment to the company disclosure is, uh, required."
7e.srt,519,520,"00:25:09,968 --> 00:25:12,513","00:25:12,596 --> 00:25:19,102",478,"00:25:09,968 --> 00:25:19,102","with eight or, uh, ten years of experience in complex merger transactions.","Any dispute will be governed by an arbitrator with eight or, uh, ten years of experience in complex merger transactions."
7e.srt,521,523,"00:25:20,270 --> 00:25:21,813","00:25:26,860 --> 00:25:29,404",479,"00:25:20,270 --> 00:25:29,404",- [mouthing] Sorry. - …heard from the due diligence team…,"And we've, uh… - [mouthing] Sorry. - …heard from the due diligence team… Hey. Uh, Jessica from HR is looking for you."
7e.srt,530,531,"00:25:45,671 --> 00:25:48,674","00:25:48,757 --> 00:25:52,427",486,"00:25:45,671 --> 00:25:52,427",having almost exactly the same name as you?,Did we talk about my children's lizard having almost exactly the same name as you?
7e.srt,533,535,"00:25:54,096 --> 00:25:55,764","00:25:59,601 --> 00:26:01,562",488,"00:25:54,096 --> 00:26:01,562",do you have any idea what happened to the portrait of Mr. Friedkin,"Um, Sylvia, do you have any idea what happened to the portrait of Mr. Friedkin that was hanging outside the copy room?"
7e.srt,540,541,"00:26:14,366 --> 00:26:15,951","00:26:21,081 --> 00:26:23,292",493,"00:26:14,366 --> 00:26:23,292","Just very weird prank, I have to say.","[chuckles] Well… Just very weird prank, I have to say."
7e.srt,549,550,"00:26:45,314 --> 00:26:47,858","00:26:47,941 --> 00:26:49,985",501,"00:26:45,314 --> 00:26:49,985","and I've just been so tired, you know?","And then I was... I was desperately trying to bring it back in, and I've just been so tired, you know?"
7e.srt,556,557,"00:27:05,542 --> 00:27:08,170","00:27:08,253 --> 00:27:10,631",507,"00:27:05,542 --> 00:27:10,631","and I'm actually a mom too, so...","I remember, when I first started, I felt the same way, and I'm actually a mom too, so..."
7e.srt,566,567,"00:27:27,523 --> 00:27:30,234","00:27:30,317 --> 00:27:31,568",516,"00:27:27,523 --> 00:27:31,568",- Leave it open? - You can leave it open.,- Whew. Phew! [chuckles] - [Jessica chuckles] - Leave it open? - You can leave it open.
7e.srt,577,578,"00:28:10,566 --> 00:28:12,901","00:28:12,943 --> 00:28:14,987",526,"00:28:10,566 --> 00:28:14,987",or wherever you were going. [chuckles],Or don't tell me anything and just continue on to the kitchen or wherever you were going. [chuckles]
8e.srt,9,10,"00:00:45,797 --> 00:00:47,090","00:00:47,090 --> 00:00:49,593",9,"00:00:45,797 --> 00:00:49,593","- Yeah, you gotta see it. - Okay. [chuckles]","- [Simon] Sit down. - [exclaims] - Yeah, you gotta see it. - Okay. [chuckles]"
8e.srt,46,47,"00:03:52,275 --> 00:03:53,985","00:03:53,985 --> 00:03:56,029",45,"00:03:52,275 --> 00:03:56,029",that's why he fell in love with you in the first place.,"- Yeah. - Those types of things, that's why he fell in love with you in the first place."
8e.srt,70,71,"00:04:45,996 --> 00:04:49,624","00:04:49,624 --> 00:04:52,085",68,"00:04:45,996 --> 00:04:52,085","that says he knows you've been fired, and he knows you're here.","You are not allowed in this bar anymore unless you bring me a note from Charlie that says he knows you've been fired, and he knows you're here."
8e.srt,89,90,"00:05:48,308 --> 00:05:49,392","00:05:49,392 --> 00:05:52,153",86,"00:05:48,308 --> 00:05:52,153","and I don't know how to say it, so I'm just going to come out with it.","I have to tell you something, and I don't know how to say it, so I'm just going to come out with it."
8e.srt,94,95,"00:06:01,863 --> 00:06:03,114","00:06:03,114 --> 00:06:06,034",90,"00:06:01,863 --> 00:06:06,034",from all of the work... so much more than I remembered...,"So, I was just so tired from all of the work... so much more than I remembered..."
8e.srt,97,98,"00:06:09,746 --> 00:06:12,415","00:06:12,415 --> 00:06:13,833",92,"00:06:09,746 --> 00:06:13,833",and I fell asleep.,"And I was in the hallway waiting for the photocopy machine, and I fell asleep."
8e.srt,99,100,"00:06:13,833 --> 00:06:17,963","00:06:17,963 --> 00:06:22,175",93,"00:06:13,833 --> 00:06:22,175","and it's this, like, really... [sighs] ...expensive painting of Kirk Friedkin.","And then I fell through a painting and my elbow went through the canvas, and it's this, like, really... [sighs] ...expensive painting of Kirk Friedkin."
8e.srt,102,104,"00:06:26,638 --> 00:06:29,432","00:06:32,519 --> 00:06:34,646",95,"00:06:26,638 --> 00:06:34,646","and all you've tried to do is get me on a path of being productive,","And I... I know I've been so lost these last few months, and all you've tried to do is get me on a path of being productive, and I... You know, look at me. [chuckles]"
8e.srt,106,108,"00:06:37,148 --> 00:06:39,234","00:06:42,445 --> 00:06:45,240",97,"00:06:37,148 --> 00:06:45,240","- I mean, you fell through a painting? - [sighs]","- You are not a failure. - [whimpers] - I mean, you fell through a painting? - [sighs] Yeah. I'm so stupid. Thank you for understanding, baby."
8e.srt,115,116,"00:07:02,257 --> 00:07:06,386","00:07:06,386 --> 00:07:09,222",104,"00:07:02,257 --> 00:07:09,222","but, you know, he has got a business to run.","Yeah. I mean, Kirk Friedkin, obviously, he has nothing against you personally, but, you know, he has got a business to run."
8e.srt,117,118,"00:07:09,222 --> 00:07:11,308","00:07:11,308 --> 00:07:13,059",105,"00:07:09,222 --> 00:07:13,059",that triangulated around you.,And it's an unfortunate set of circumstances that triangulated around you.
8e.srt,140,141,"00:08:11,618 --> 00:08:15,705","00:08:15,705 --> 00:08:18,416",127,"00:08:11,618 --> 00:08:18,416",he invited me to San Diego on a business trip.,"He is very sweet, because out of the blue, last night, he invited me to San Diego on a business trip."
8e.srt,170,171,"00:09:21,730 --> 00:09:23,773","00:09:23,773 --> 00:09:26,318",156,"00:09:21,730 --> 00:09:26,318",not cutting me into this kombucha thing they did.,And those guys will fucking regret not cutting me into this kombucha thing they did.
8e.srt,196,197,"00:10:29,923 --> 00:10:32,259","00:10:32,259 --> 00:10:35,095",181,"00:10:29,923 --> 00:10:35,095",- And here she is on Thursday... - Yeah.,- But she waited till Friday to tell me. - [sighs] - And here she is on Thursday... - Yeah.
8e.srt,198,199,"00:10:35,095 --> 00:10:37,305","00:10:37,305 --> 00:10:40,267",182,"00:10:35,095 --> 00:10:40,267","Meaning she told Will she was fired, but she hid it from her husband.","- ...horsing around with Will. - [Will laughs] Meaning she told Will she was fired, but she hid it from her husband."
8e.srt,226,227,"00:11:51,254 --> 00:11:53,798","00:11:53,798 --> 00:11:55,467",209,"00:11:51,254 --> 00:11:55,467",where yum happens.,"Oh, well, welcome to Johnny 66, where yum happens."
8e.srt,234,235,"00:12:08,730 --> 00:12:10,941","00:12:10,941 --> 00:12:13,109",216,"00:12:08,730 --> 00:12:13,109","coming out of a trash can, holding a sloppy joe?","[Andy] Why is the Slopp's logo a raccoon wearing a monocle, coming out of a trash can, holding a sloppy joe?"
8e.srt,242,243,"00:12:24,871 --> 00:12:28,375","00:12:28,375 --> 00:12:29,960",223,"00:12:24,871 --> 00:12:29,960",that will explode in your mouth.,"You know, over at Slopp's, we're piloting a sloppy joe nugget with Joe that will explode in your mouth."
8e.srt,247,249,"00:12:37,759 --> 00:12:39,886","00:12:43,265 --> 00:12:46,101",227,"00:12:37,759 --> 00:12:46,101","but we are in the middle of building a state-of-the-art,","So, sorry for the mess, but we are in the middle of building a state-of-the-art, - ten-million-dollar tank facility... - [Will] Wow."
8e.srt,264,266,"00:13:16,464 --> 00:13:17,883","00:13:20,927 --> 00:13:22,846",242,"00:13:16,464 --> 00:13:22,846","I am in the food chemistry division here at Johnny 66,","For those of you I have not met, I am in the food chemistry division here at Johnny 66, and I'm the lead on the Lucky Penny team."
8e.srt,268,269,"00:13:25,432 --> 00:13:27,100","00:13:27,100 --> 00:13:30,395",244,"00:13:25,432 --> 00:13:30,395","so, um... uh... why don't we just try it, and then we'll see where we are.","We've been working on this for a few months, so, um... uh... why don't we just try it, and then we'll see where we are."
8e.srt,280,281,"00:13:55,378 --> 00:13:58,882","00:13:58,882 --> 00:14:01,301",255,"00:13:55,378 --> 00:14:01,301",the profile of the flavor will... It will change slightly.,"There's a but. Uh... Kee... Uh, keep in mind that when we upscale it, the profile of the flavor will... It will change slightly."
8e.srt,291,292,"00:14:23,448 --> 00:14:26,451","00:14:26,451 --> 00:14:29,788",265,"00:14:23,448 --> 00:14:29,788","- Thank you so much, Mr. Rev. - Oh, no. Mr. Rev is my father.","- [Katie] Oh, you're gonna love these. - [grunts, laughs] - Thank you so much, Mr. Rev. - Oh, no. Mr. Rev is my father."
8e.srt,304,305,"00:14:54,980 --> 00:14:58,483","00:14:58,483 --> 00:15:00,110",277,"00:14:54,980 --> 00:15:00,110",and a certain price point you have to hit.,I know you guys... you have a certain way you have to make your products and a certain price point you have to hit.
8e.srt,307,308,"00:15:02,487 --> 00:15:07,659","00:15:07,659 --> 00:15:10,787",279,"00:15:02,487 --> 00:15:10,787",it would taste so much better. You'd have so much more bang for your buck.,"But I think if you just invested a little bit more money in better hops, it would taste so much better. You'd have so much more bang for your buck."
8e.srt,311,312,"00:15:15,083 --> 00:15:17,002","00:15:17,002 --> 00:15:19,629",282,"00:15:15,083 --> 00:15:19,629",Whoo! The big kahuna.,- I am. So it's all good. - [Johnny chuckles] Whoo! The big kahuna.
8e.srt,330,331,"00:16:06,718 --> 00:16:09,471","00:16:09,471 --> 00:16:12,307",300,"00:16:06,718 --> 00:16:12,307","he followed his business intuition, and he agreed with you.","- I know. - And Johnny Rev, surprise, surprise, he followed his business intuition, and he agreed with you."
8e.srt,343,344,"00:16:34,955 --> 00:16:36,998","00:16:36,998 --> 00:16:39,918",312,"00:16:34,955 --> 00:16:39,918",but I appreciate you being here. It was very helpful.,"I know you only came for self-serving reasons, but I appreciate you being here. It was very helpful."
8e.srt,349,350,"00:16:49,427 --> 00:16:51,930","00:16:51,930 --> 00:16:55,392",317,"00:16:49,427 --> 00:16:55,392","- [stammers] Oh, wow. God, that's loud. - [scoffs] What are they doing?","- Johnny Rev! - [jets approaching] - [stammers] Oh, wow. God, that's loud. - [scoffs] What are they doing?"
8e.srt,380,383,"00:18:11,009 --> 00:18:12,427","00:18:16,431 --> 00:18:19,935",347,"00:18:11,009 --> 00:18:19,935",- Hi. - [chuckles],"- Welcome. - [guests chuckle] - Hi. - [chuckles] Now, I know you fellas, so why don't you help me get reacquainted with your lovely ladies?"
8e.srt,386,387,"00:18:23,939 --> 00:18:27,400","00:18:27,400 --> 00:18:29,527",350,"00:18:23,939 --> 00:18:29,527","- and we have three kids and... - Sylvia, just...","We're not together. I'm married. We live in LA, - and we have three kids and... - Sylvia, just..."
8e.srt,392,393,"00:18:39,079 --> 00:18:39,996","00:18:39,996 --> 00:18:42,332",355,"00:18:39,079 --> 00:18:42,332",why don't we celebrate our new partnership with a little champagne?,"Hey, why don't we celebrate our new partnership with a little champagne?"
8e.srt,398,400,"00:18:49,464 --> 00:18:52,551","00:18:56,388 --> 00:18:58,431",360,"00:18:49,464 --> 00:18:58,431","Yeah, I started collecting armor about... [sighs] ...ten years ago,","- [Sylvia] Thank you. Wow. - [all chattering] Yeah, I started collecting armor about... [sighs] ...ten years ago, right after my second divorce. Mmm."
8e.srt,408,409,"00:19:14,364 --> 00:19:18,076","00:19:18,076 --> 00:19:19,995",368,"00:19:14,364 --> 00:19:19,995",- [gasps] Uh-oh. Not you. - Hey.,"- He says ""vroom, vroom"" a lot. [chuckles] - [laughs] - [gasps] Uh-oh. Not you. - Hey."
8e.srt,426,427,"00:19:56,615 --> 00:19:58,033","00:19:58,992 --> 00:20:00,619",385,"00:19:56,615 --> 00:20:00,619",...I guess I'm the collector type.,- So... [sighs] - [camera clicks] ...I guess I'm the collector type.
8e.srt,428,430,"00:20:00,619 --> 00:20:03,413","00:20:05,832 --> 00:20:08,084",386,"00:20:00,619 --> 00:20:08,084",- ex-wives. - [all laughing],"I collect cars, medieval armor, - ex-wives. - [all laughing] - [cell phone buzzing] - Oh, shit."
8e.srt,444,445,"00:20:37,280 --> 00:20:40,617","00:20:40,617 --> 00:20:42,577",400,"00:20:37,280 --> 00:20:42,577","you see I could be beneficial to that, right?","So maybe now, as you, uh, you know, look at the future of Daa Booch, you see I could be beneficial to that, right?"
8e.srt,447,448,"00:20:45,288 --> 00:20:46,456","00:20:46,456 --> 00:20:49,542",402,"00:20:45,288 --> 00:20:49,542",[inhales deeply] You know what I've been thinking you could do though?,- Okay. Thank you. - Okay. You're OG [inhales deeply] You know what I've been thinking you could do though?
8e.srt,461,462,"00:21:11,189 --> 00:21:12,857","00:21:12,857 --> 00:21:14,776",415,"00:21:11,189 --> 00:21:14,776","Listen. Listen, you're gonna get there.","- That'd be nice. - [both laugh] Listen. Listen, you're gonna get there."
8e.srt,464,465,"00:21:19,030 --> 00:21:21,616","00:21:21,616 --> 00:21:23,368",417,"00:21:19,030 --> 00:21:23,368",and the rest will just sort itself out.,"- Mmm. - So you just have to find your passion, and the rest will just sort itself out."
8e.srt,476,477,"00:21:51,646 --> 00:21:54,816","00:21:54,816 --> 00:21:57,027",428,"00:21:51,646 --> 00:21:57,027",I guess I figured maybe you were up for grabs.,"But you're here with some guy who's not your husband, so, you know, I guess I figured maybe you were up for grabs."
8e.srt,500,501,"00:22:49,663 --> 00:22:51,248","00:22:51,248 --> 00:22:52,832",451,"00:22:49,663 --> 00:22:52,832",after we eat some shitty meal with this guy.,Reassess? I'm not going to feel differently after we eat some shitty meal with this guy.
8e.srt,511,512,"00:23:13,061 --> 00:23:15,063","00:23:15,063 --> 00:23:16,898",461,"00:23:13,061 --> 00:23:16,898","- What's that? - Fuck me. Don't worry about it, babe.","- I'm about to do some research on him. - [object thuds] - What's that? - Fuck me. Don't worry about it, babe."
8e.srt,516,517,"00:23:23,071 --> 00:23:25,490","00:23:25,490 --> 00:23:28,201",465,"00:23:23,071 --> 00:23:28,201","...every day I'm with you, I feel like I learn more about you.","- [stammers] Baby... - [exclaims, chuckles] ...every day I'm with you, I feel like I learn more about you."
8e.srt,536,537,"00:24:28,094 --> 00:24:29,512","00:24:30,388 --> 00:24:33,475",484,"00:24:28,094 --> 00:24:33,475","So, uh, Johnny, what does it take to build a house like this?","- [Ian] Mm-hmm. - [chuckles] So, uh, Johnny, what does it take to build a house like this?"
8e.srt,544,545,"00:24:43,360 --> 00:24:45,237","00:24:45,237 --> 00:24:48,240",491,"00:24:43,360 --> 00:24:48,240","and I was practicing, but I think I'm taking a change of course.","Uh, well, I... I have a law degree actually, and I was practicing, but I think I'm taking a change of course."
8e.srt,548,549,"00:24:51,826 --> 00:24:53,286","00:24:53,286 --> 00:24:55,413",494,"00:24:51,826 --> 00:24:55,413",- with a few different possibilities. - Whoo.,"[chuckles] I'm kind of, um, flirting - with a few different possibilities. - Whoo."
8e.srt,562,563,"00:25:31,408 --> 00:25:33,410","00:25:33,410 --> 00:25:36,663",507,"00:25:31,408 --> 00:25:36,663",does she often travel with men who aren't her husband?,"- [Will] So thank you for that. - Tell me, does she often travel with men who aren't her husband?"
8e.srt,568,569,"00:25:48,091 --> 00:25:49,217","00:25:49,217 --> 00:25:50,260",512,"00:25:48,091 --> 00:25:50,260",Ow!,- Whoa! - [guests clamoring] Ow!
8e.srt,603,604,"00:26:55,617 --> 00:26:57,535","00:26:57,535 --> 00:27:00,247",546,"00:26:55,617 --> 00:27:00,247",but fuck this deal and fuck Johnny Rev!,"I'm very, very sorry, but fuck this deal and fuck Johnny Rev!"
9e.srt,4,5,"00:00:22,774 --> 00:00:25,610","00:00:26,736 --> 00:00:29,072",4,"00:00:22,774 --> 00:00:29,072","why don't you, uh, ask Will?","You know what? I'm really swamped at work, so, uh, why don't you, uh, ask Will?"
